Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact
2022-07-01,1,-0.3904501977569599,-1.1629860146366715,-0.18027390963652484,2,308,4,2,1,-1.092066911376893,2
2022-05-06,1,-0.37764580268982334,1.3128255055553042,-0.3561021001698062,2,232,4,2,1,-1.092066911376893,2
2022-05-10,2,-0.33923261748841366,-0.2641245073058268,-0.5319302907030876,2,194,4,2,1,0.03859398770572777,2
2022-05-27,1,-0.38404800022339164,-0.7372095111641661,-0.5319302907030876,1,180,4,1,1,-1.092066911376893,2
2022-05-22,2,-0.33923261748841366,-0.5479755096208304,-0.5319302907030876,1,960,4,2,0,-1.092066911376893,2
2022-04-24,2,-0.3328304199548454,-0.5006670092349964,-0.3561021001698062,1,2228,4,2,1,-1.092066911376893,2
2022-05-23,1,-0.35203701255555025,-0.6583620105211095,-0.5319302907030876,2,1329,4,1,1,-1.092066911376893,0
2022-04-23,2,-0.3584392100891185,-0.8160570118072227,-0.5319302907030876,1,2213,4,0,0,0.03859398770572777,2
2022-04-24,3,-0.25600404955202605,0.6031979997677952,-0.5319302907030876,1,122,4,2,2,0.03859398770572777,2
2022-05-06,2,-0.3584392100891185,-0.579514509878053,-0.3561021001698062,2,1490,4,1,1,0.03859398770572777,2
2022-05-31,3,-0.3200260248877088,0.36665549783862555,-0.3561021001698062,2,261,4,0,1,-1.092066911376893,2
2022-06-25,2,-0.3584392100891185,-0.4218195085919399,-0.5319302907030876,2,694,4,2,1,-1.092066911376893,0
2022-06-27,3,-0.40709591134423745,-0.2641245073058268,-0.5319302907030876,1,291,4,0,1,0.03859398770572777,2
2022-06-19,2,-0.3712436051562551,-0.579514509878053,-0.18027390963652484,1,1776,4,1,1,-1.092066911376893,2
2022-06-19,2,-0.29441723475343573,-0.10642950601971371,-0.5319302907030876,2,2005,4,2,1,0.03859398770572777,2
2022-05-31,2,-0.3712436051562551,-0.3429720079488834,-0.5319302907030876,2,256,4,2,1,-1.092066911376893,2
2022-07-01,3,-0.3200260248877088,0.4455029984816821,-0.5319302907030876,2,815,4,2,1,0.03859398770572777,2
2022-05-31,3,-0.29441723475343573,0.05126549526639938,-0.3561021001698062,2,457,4,1,1,1.1692548867883485,2
2022-06-03,2,-0.34563481502198196,-0.579514509878053,-0.3561021001698062,2,751,4,1,1,-1.092066911376893,2
2022-06-30,2,-0.38020668170325067,-0.5006670092349964,-0.5319302907030876,1,1880,4,2,1,-1.092066911376893,2
2022-06-24,2,-0.38404800022339164,-0.8160570118072227,-0.3561021001698062,1,1102,4,2,0,-1.092066911376893,2
2022-06-11,3,-0.33923261748841366,-0.2641245073058268,-0.3561021001698062,2,1361,4,2,1,0.03859398770572777,2
2022-06-19,3,-0.1663732840820701,0.05126549526639938,-0.18027390963652484,1,1915,4,1,1,0.03859398770572777,2
2022-06-19,2,-0.3584392100891185,0.05126549526639938,-0.18027390963652484,2,1055,4,2,1,-1.092066911376893,2
2022-06-25,3,-0.12796009888066046,0.6820455004108518,0.17138247143003793,1,1754,4,0,0,1.1692548867883485,0
2022-06-11,2,-0.3584392100891185,-0.579514509878053,-0.5319302907030876,1,235,4,1,0,-1.092066911376893,2
2022-06-13,2,-0.25600404955202605,-0.3855496582961339,-0.18027390963652484,1,1351,4,0,2,-1.092066911376893,2
2022-06-19,1,-0.3712436051562551,-1.0210605134791697,-0.3561021001698062,1,1733,4,2,1,-1.092066911376893,2
2022-06-17,2,-0.34563481502198196,-0.10642950601971371,-0.18027390963652484,2,261,4,1,1,-1.092066911376893,2
2022-05-27,3,0.06410582712638795,0.6820455004108518,-0.3561021001698062,1,1756,4,0,1,0.03859398770572777,0
2022-06-22,2,-0.25600404955202605,-0.5006670092349964,-0.3561021001698062,1,2198,4,1,1,-1.092066911376893,2
2022-06-16,2,-0.3648414076226868,-0.2641245073058268,-0.5319302907030876,2,941,4,1,1,-1.092066911376893,2
2022-06-08,3,-0.34563481502198196,-0.2641245073058268,-0.3561021001698062,2,227,4,1,1,-1.092066911376893,2
2022-05-05,1,-0.37764580268982334,-0.7372095111641661,-0.3561021001698062,1,609,4,2,1,-1.092066911376893,2
2022-06-28,3,-0.3328304199548454,1.155130504269191,-0.5319302907030876,2,1479,4,1,1,0.03859398770572777,2
2022-04-27,1,-0.3712436051562551,-1.3206810159227846,-0.3561021001698062,1,327,4,1,1,-1.092066911376893,2
2022-05-14,1,-0.25600404955202605,-0.7293247610998604,-0.18027390963652484,2,960,4,0,1,-1.092066911376893,2
2022-05-22,3,-0.06393812354497765,0.4455029984816821,-0.3561021001698062,2,1377,4,2,1,0.03859398770572777,2
2022-06-15,1,-0.38404800022339164,-0.4218195085919399,-0.3561021001698062,1,1301,4,2,1,-1.092066911376893,2
2022-06-12,2,-0.25600404955202605,-0.10642950601971371,-0.5319302907030876,2,1490,4,2,0,-1.092066911376893,2
2022-06-26,1,-0.3648414076226868,-0.5006670092349964,-0.5319302907030876,2,856,4,1,1,-1.092066911376893,2
2022-06-29,2,-0.3904501977569599,-0.3429720079488834,-0.5319302907030876,2,171,4,0,1,-1.092066911376893,2
2022-05-07,2,-0.3584392100891185,-0.8160570118072227,-0.18027390963652484,1,1204,4,2,1,-1.092066911376893,2
2022-06-25,1,-0.3648414076226868,-0.9737520130933357,-0.5319302907030876,1,479,4,1,1,-1.092066911376893,2
2022-06-12,1,-0.22399306188418464,-0.7687485114213887,-0.5319302907030876,1,1596,4,0,0,0.03859398770572777,2
2022-06-18,2,-0.3200260248877088,-0.10642950601971371,-0.18027390963652484,2,607,4,2,1,-1.092066911376893,2
2022-05-24,1,-0.42886338295836957,-1.2102945150225053,-0.3561021001698062,2,1776,4,1,1,-1.092066911376893,2
2022-06-06,3,-0.12796009888066046,0.20896049655251248,-0.3561021001698062,2,1669,4,2,1,1.1692548867883485,2
2022-04-28,2,-0.29441723475343573,-0.2641245073058268,-0.5319302907030876,1,960,4,2,1,-1.092066911376893,2
2022-06-05,3,-0.35203701255555025,0.05126549526639938,-0.3561021001698062,1,2222,4,0,1,0.03859398770572777,2
2022-06-11,1,-0.3584392100891185,-0.2641245073058268,-0.5319302907030876,1,1054,4,2,1,-1.092066911376893,2
2022-06-29,1,-0.4032545928240965,-1.2102945150225053,-0.004445719103243464,2,194,4,1,1,-1.092066911376893,2
2022-06-26,3,-0.3200260248877088,0.3508859977100143,-0.5319302907030876,1,1791,4,2,1,0.03859398770572777,2
2022-05-17,2,-0.2688084446191626,-0.10642950601971371,-0.3561021001698062,1,1754,4,2,0,0.03859398770572777,0
2022-05-28,2,-0.25600404955202605,0.8397405016969649,-0.3561021001698062,2,607,4,2,1,0.03859398770572777,2
2022-05-15,2,-0.3648414076226868,-0.579514509878053,-0.3561021001698062,2,1971,4,2,1,-1.092066911376893,2
2022-05-14,3,-0.3200260248877088,-0.2641245073058268,-0.004445719103243464,2,329,4,2,1,-1.092066911376893,2
2022-05-09,2,-0.31362382735414057,-0.2641245073058268,-0.5319302907030876,1,1776,4,2,2,0.03859398770572777,2
2022-06-11,3,-0.3200260248877088,-0.10642950601971371,-0.18027390963652484,1,607,4,1,1,0.03859398770572777,2
2022-04-24,1,-0.38404800022339164,-0.9737520130933357,-0.18027390963652484,1,1572,4,1,1,-1.092066911376893,2
2022-06-29,2,-0.3328304199548454,-0.2641245073058268,-0.3561021001698062,1,1880,4,2,1,-1.092066911376893,2
2022-06-23,2,-0.19198207421634325,0.9974355029830779,-0.18027390963652484,1,814,4,2,0,0.03859398770572777,2
2022-05-12,3,8.385179070514949e-05,0.07018889542073295,-0.3561021001698062,1,1755,4,1,1,0.03859398770572777,2
2022-04-29,3,-0.25600404955202605,0.36665549783862555,-0.3561021001698062,1,1504,4,2,0,0.03859398770572777,2
2022-04-23,2,-0.19198207421634325,-0.4218195085919399,-0.5319302907030876,2,1755,4,0,1,-1.092066911376893,2
2022-05-09,2,-0.29441723475343573,0.05126549526639938,-0.5319302907030876,2,256,4,1,1,-1.092066911376893,2
2022-06-30,2,-0.34563481502198196,-0.2641245073058268,-0.18027390963652484,1,1971,4,2,0,-1.092066911376893,2
2022-05-05,1,-0.4096567903576647,-0.7372095111641661,-0.5319302907030876,2,699,4,1,1,-1.092066911376893,2
2022-05-20,3,-0.19198207421634325,0.36665549783862555,-0.5319302907030876,1,694,4,1,0,0.03859398770572777,2
2022-06-10,1,-0.3328304199548454,-0.8160570118072227,-0.3561021001698062,1,1756,4,2,0,-1.092066911376893,0
2022-06-25,3,-0.28161283968629913,-0.027582005376657167,-0.3561021001698062,1,1598,4,2,1,0.03859398770572777,2
2022-06-30,1,-0.3584392100891185,-0.9737520130933357,-0.3561021001698062,1,1758,4,2,1,-1.092066911376893,0
2022-06-03,1,-0.3328304199548454,-0.8160570118072227,-0.18027390963652484,1,1758,4,2,1,-1.092066911376893,0
2022-05-03,1,-0.3328304199548454,-0.6583620105211095,-0.3561021001698062,1,223,4,1,0,-1.092066911376893,2
2022-05-19,2,-0.3200260248877088,-1.0525995137363924,-0.5319302907030876,1,987,4,2,0,-1.092066911376893,2
2022-05-09,3,-0.25600404955202605,0.4455029984816821,-0.18027390963652484,2,1747,4,1,1,0.03859398770572777,2
2022-06-22,2,-0.3584392100891185,-0.4218195085919399,-0.3561021001698062,2,607,4,2,1,-1.092066911376893,2
2022-05-31,3,-0.34563481502198196,-0.24520110715149324,-0.18027390963652484,2,739,4,2,1,0.03859398770572777,2
2022-06-21,2,-0.34563481502198196,-0.6583620105211095,-0.3561021001698062,2,904,4,2,1,-1.092066911376893,2
2022-06-22,1,-0.38404800022339164,-0.7372095111641661,-0.5319302907030876,2,1674,4,1,1,-1.092066911376893,2
2022-06-23,1,-0.2688084446191626,-1.0210605134791697,-0.5319302907030876,1,26,4,0,0,-1.092066911376893,2
2022-05-05,2,-0.38404800022339164,-0.579514509878053,-0.3561021001698062,2,104,4,2,1,-1.092066911376893,2
2022-06-01,2,-0.38404800022339164,-0.8633655121930566,-0.3561021001698062,1,233,4,2,0,-1.092066911376893,2
2022-06-29,3,-0.29441723475343573,0.20896049655251248,-0.3561021001698062,2,1597,4,2,0,-1.092066911376893,2
2022-06-29,1,-0.40709591134423745,-1.1787555147652828,-0.18027390963652484,2,1880,4,2,1,-1.092066911376893,2
2022-06-10,2,-0.33923261748841366,-0.4218195085919399,-0.3561021001698062,1,1415,4,1,1,0.03859398770572777,2
2022-06-06,3,-0.24319965448488948,0.36665549783862555,-0.3561021001698062,1,198,4,2,1,0.03859398770572777,0
2022-05-23,2,-0.2688084446191626,-0.2641245073058268,-0.18027390963652484,1,1777,4,2,1,0.03859398770572777,2
2022-06-16,1,-0.34563481502198196,-1.0525995137363924,-0.5319302907030876,1,227,4,0,0,-1.092066911376893,0
2022-05-26,2,-0.3584392100891185,-0.5006670092349964,-0.3561021001698062,1,236,4,2,1,-1.092066911376893,2
2022-05-30,1,-0.34563481502198196,-0.579514509878053,-0.5319302907030876,2,607,4,0,1,-1.092066911376893,2
2022-06-08,1,-0.4096567903576647,-0.9737520130933357,-0.18027390963652484,2,261,4,2,1,-1.092066911376893,2
2022-06-14,1,-0.3994132743039555,-0.7372095111641661,-0.5319302907030876,1,1335,4,2,0,-1.092066911376893,2
2022-06-10,1,-0.3648414076226868,-0.8949045124502792,-0.5319302907030876,2,2122,4,2,1,-1.092066911376893,2
2022-05-04,3,-0.19198207421634325,1.2339780049122475,-0.18027390963652484,2,909,4,1,1,1.1692548867883485,2
2022-05-04,3,-0.06393812354497765,0.9974355029830779,-0.18027390963652484,2,209,4,2,1,0.03859398770572777,2
2022-06-13,1,-0.34563481502198196,-1.0525995137363924,-0.3561021001698062,1,1758,4,1,1,-1.092066911376893,0
2022-06-25,2,-0.2688084446191626,0.20896049655251248,-0.5319302907030876,2,1935,4,1,1,0.03859398770572777,2
2022-06-22,2,-0.3558783310756912,-0.2168160069199929,-0.18027390963652484,2,1880,4,2,1,-1.092066911376893,2
2022-05-20,2,-0.3584392100891185,-0.579514509878053,-0.3561021001698062,1,1,4,1,1,0.03859398770572777,2
2022-06-01,1,-0.3584392100891185,-0.7372095111641661,-0.5319302907030876,2,232,4,2,0,0.03859398770572777,2
2022-06-29,2,-0.35203701255555025,-0.10642950601971371,-0.5319302907030876,1,519,4,2,1,-1.092066911376893,2
2022-06-30,2,-0.33923261748841366,0.4455029984816821,-0.5319302907030876,1,233,4,2,2,0.03859398770572777,2
2022-06-03,2,-0.29441723475343573,-0.4218195085919399,-0.3561021001698062,1,1756,4,2,0,-1.092066911376893,0
2022-06-22,1,-0.33923261748841366,-0.18527700666277028,-0.5319302907030876,1,454,4,2,0,0.03859398770572777,2
2022-06-29,2,-0.3264282224212771,-0.6583620105211095,-0.5319302907030876,1,609,4,2,1,-1.092066911376893,2
2022-06-30,2,-0.35203701255555025,-0.6583620105211095,-0.5319302907030876,1,1385,4,0,1,0.03859398770572777,2
2022-06-15,2,-0.29441723475343573,0.36665549783862555,-0.5319302907030876,2,698,4,2,1,-1.092066911376893,2
2022-06-15,3,-0.19198207421634325,0.20896049655251248,-0.5319302907030876,1,1756,4,2,0,0.03859398770572777,0
2022-06-29,2,-0.33923261748841366,-0.5006670092349964,-0.5319302907030876,2,751,4,1,1,-1.092066911376893,2
2022-06-15,3,-0.19198207421634325,0.13011299590945594,-0.5319302907030876,1,1756,4,2,0,0.03859398770572777,0
2022-05-20,2,-0.3712436051562551,-0.011812505248045859,-0.3561021001698062,2,518,4,1,1,0.03859398770572777,2
2022-05-30,2,-0.37764580268982334,-0.5006670092349964,-0.5319302907030876,1,856,4,2,1,0.03859398770572777,2
2022-05-21,1,-0.3584392100891185,-0.6583620105211095,-0.3561021001698062,2,960,4,1,1,-1.092066911376893,2
2022-05-21,2,-0.3584392100891185,-0.7372095111641661,-0.5319302907030876,2,521,4,1,1,0.03859398770572777,2
2022-04-25,1,-0.3648414076226868,-0.8160570118072227,-0.18027390963652484,2,196,4,2,2,-1.092066911376893,2
2022-06-29,2,-0.3200260248877088,-0.18527700666277028,-0.5319302907030876,2,41,4,2,0,0.03859398770572777,2
2022-07-01,1,-0.3814871212099643,-1.0525995137363924,-0.18027390963652484,1,518,4,2,1,-1.092066911376893,0
2022-04-25,2,-0.28161283968629913,0.05126549526639938,-0.5319302907030876,1,1307,4,1,1,1.1692548867883485,2
2022-05-24,2,-0.3584392100891185,-0.7372095111641661,-0.5319302907030876,1,607,4,2,1,-1.092066911376893,2
2022-05-12,2,-0.29441723475343573,-0.3335103078717166,-0.18027390963652484,1,459,4,1,1,-1.092066911376893,2
2022-04-23,1,-0.25600404955202605,0.05126549526639938,-0.3561021001698062,2,235,4,2,1,-1.092066911376893,2
2022-05-05,1,-0.38404800022339164,-1.289142015665562,-0.5319302907030876,1,103,4,2,1,-1.092066911376893,2
2022-05-14,1,-0.34563481502198196,-0.2641245073058268,-0.3561021001698062,1,1398,4,2,0,-1.092066911376893,2
2022-06-21,2,-0.34563481502198196,-0.4218195085919399,-0.3561021001698062,2,593,4,2,0,0.03859398770572777,0
2022-06-17,1,-0.38404800022339164,-0.8633655121930566,-0.18027390963652484,2,558,4,2,0,-1.092066911376893,2
2022-06-21,2,-0.3200260248877088,-0.2641245073058268,-0.5319302907030876,2,593,4,2,0,-1.092066911376893,0
2022-06-24,2,-0.29441723475343573,-1.0715229138907258,-0.3561021001698062,1,960,4,2,0,-1.092066911376893,2
2022-06-11,2,-0.34563481502198196,-0.10642950601971371,-0.5319302907030876,2,1965,4,2,1,0.03859398770572777,2
2022-07-03,2,-0.17917767914920668,-0.18527700666277028,-0.5319302907030876,1,1756,4,2,0,0.03859398770572777,0
2022-06-07,1,-0.38404800022339164,-0.9737520130933357,-0.5319302907030876,1,1971,4,2,0,-1.092066911376893,2
2022-04-27,2,-0.3328304199548454,-0.579514509878053,-0.3561021001698062,2,192,4,2,1,-1.092066911376893,2
2022-06-26,2,-0.34563481502198196,0.9974355029830779,-0.3561021001698062,1,918,4,1,0,-1.092066911376893,2
2022-06-11,2,-0.3584392100891185,0.029188195086343547,-0.3561021001698062,1,1549,4,2,0,-1.092066911376893,2
2022-07-03,3,8.385179070514949e-05,0.5716589995105726,-0.5319302907030876,1,1756,4,2,0,0.03859398770572777,0
2022-05-14,3,-0.25600404955202605,0.5243504991247386,-0.18027390963652484,2,1085,4,1,1,0.03859398770572777,2
2022-05-22,2,-0.36868272614282777,-0.2641245073058268,-0.3561021001698062,1,988,4,2,0,-1.092066911376893,2
2022-05-26,2,-0.3213064643944225,-0.2641245073058268,-0.5319302907030876,1,301,4,2,1,-1.092066911376893,2
2022-07-03,2,-0.3584392100891185,-0.18527700666277028,-0.18027390963652484,2,232,4,2,0,-1.092066911376893,2
2022-05-10,1,-0.38404800022339164,-1.0179066134534474,-0.5319302907030876,1,521,4,2,1,-1.092066911376893,0
2022-06-19,2,-0.3648414076226868,-0.2641245073058268,-0.3561021001698062,1,41,4,0,1,-1.092066911376893,2
2022-07-03,4,0.06410582712638795,0.8397405016969649,-0.3561021001698062,1,1755,4,2,0,0.03859398770572777,0
2022-06-26,2,-0.29441723475343573,-0.01654335528662925,-0.5319302907030876,1,461,4,0,0,0.03859398770572777,2
2022-05-18,1,-0.3648414076226868,-0.18527700666277028,-0.5319302907030876,1,200,4,2,0,-1.092066911376893,2
2022-06-23,2,-0.3200260248877088,-0.10642950601971371,-0.3561021001698062,1,308,4,2,0,0.03859398770572777,2
2022-06-29,2,-0.25600404955202605,-0.579514509878053,-0.3561021001698062,2,41,4,1,1,-1.092066911376893,2
2022-05-09,1,-0.38404800022339164,-0.9737520130933357,0.17138247143003793,1,41,4,1,1,-1.092066911376893,2
2022-06-18,2,-0.3584392100891185,-0.2641245073058268,-0.3561021001698062,2,1971,4,2,1,-1.092066911376893,2
2022-05-31,2,-0.3712436051562551,-1.0210605134791697,-0.5319302907030876,1,197,4,2,1,-1.092066911376893,2
2022-04-29,3,-0.25600404955202605,-0.2641245073058268,-0.004445719103243464,1,869,4,2,1,-1.092066911376893,2
2022-07-03,2,-0.3200260248877088,-0.4218195085919399,-0.5319302907030876,1,192,4,1,0,0.03859398770572777,2
2022-07-04,2,-0.1663732840820701,0.36665549783862555,-0.5319302907030876,2,1755,4,1,1,0.03859398770572777,0
2022-05-23,2,-0.33923261748841366,-0.3429720079488834,-0.5319302907030876,1,1648,4,1,1,-1.092066911376893,2
2022-07-04,3,8.385179070514949e-05,0.36665549783862555,-0.18027390963652484,2,1755,4,1,1,1.1692548867883485,0
2022-06-12,2,-0.3584392100891185,-0.8160570118072227,-0.004445719103243464,1,593,4,2,1,-1.092066911376893,2
2022-06-26,3,-0.33923261748841366,0.7293540007966857,-0.3561021001698062,2,194,4,1,1,-1.092066911376893,2
2022-05-09,2,-0.3712436051562551,-0.8160570118072227,-0.5319302907030876,2,521,4,2,1,-1.092066911376893,0
2022-06-28,4,8.385179070514949e-05,-0.2641245073058268,-0.5319302907030876,2,256,4,1,1,1.1692548867883485,2
2022-06-03,1,-0.3712436051562551,-0.8949045124502792,-0.5319302907030876,2,1971,4,2,1,-1.092066911376893,2
2022-04-23,2,-0.34563481502198196,-0.5006670092349964,-0.5319302907030876,2,609,4,2,1,-1.092066911376893,2
2022-06-07,1,-0.38404800022339164,-0.8160570118072227,-0.5319302907030876,1,570,4,2,1,-1.092066911376893,2
2022-05-24,2,-0.3712436051562551,-0.579514509878053,-0.004445719103243464,2,259,4,2,1,-1.092066911376893,2
2022-06-10,3,-0.25600404955202605,0.36665549783862555,-0.5319302907030876,1,1085,4,2,2,0.03859398770572777,2
2022-05-13,2,-0.3328304199548454,-0.4218195085919399,-0.18027390963652484,1,193,4,2,0,-1.092066911376893,2
2022-05-13,1,-0.38404800022339164,-1.0525995137363924,-0.5319302907030876,1,235,4,2,0,-1.092066911376893,0
2022-05-26,3,-0.34563481502198196,0.36665549783862555,-0.5319302907030876,2,1651,4,2,1,1.1692548867883485,2
2022-07-03,3,8.385179070514949e-05,0.5243504991247386,-0.5319302907030876,1,1756,4,2,0,0.03859398770572777,0
2022-06-27,1,-0.37764580268982334,-0.8949045124502792,-0.5319302907030876,2,1852,4,2,1,-1.092066911376893,0
2022-07-03,3,8.385179070514949e-05,0.5558894993819613,-0.3561021001698062,1,1755,4,2,0,0.03859398770572777,0
2022-04-24,2,-0.3072216298205723,0.05126549526639938,-0.5319302907030876,2,104,4,0,1,0.03859398770572777,2
2022-04-28,2,-0.3200260248877088,-0.4218195085919399,-0.5319302907030876,1,1783,4,2,0,-1.092066911376893,2
2022-05-10,2,-0.3648414076226868,-0.2641245073058268,-0.3561021001698062,1,2201,4,2,1,0.03859398770572777,2
2022-06-08,2,-0.3712436051562551,-0.10642950601971371,-0.18027390963652484,2,193,4,0,1,-1.092066911376893,2
2022-04-23,3,0.01448879624123378,1.155130504269191,-0.3561021001698062,2,1754,4,2,1,0.03859398770572777,2
2022-06-28,2,-0.36100008910254583,-0.579514509878053,-0.3561021001698062,1,1573,4,2,0,-1.092066911376893,2
2022-06-20,2,-0.33923261748841366,-0.18527700666277028,-0.5319302907030876,1,233,4,2,2,0.03859398770572777,2
2022-05-22,2,-0.38404800022339164,-0.6583620105211095,-0.5319302907030876,1,308,4,2,0,-1.092066911376893,2
2022-06-30,1,-0.3648414076226868,-0.5006670092349964,-0.3561021001698062,1,609,4,0,1,-1.092066911376893,2
2022-04-23,1,-0.3648414076226868,-0.2641245073058268,-0.5319302907030876,1,1778,4,2,1,-1.092066911376893,2
2022-05-31,2,-0.3904501977569599,-0.7766332614856943,-0.3561021001698062,2,308,4,2,1,-1.092066911376893,2
2022-06-19,1,-0.3712436051562551,-1.2102945150225053,-0.5319302907030876,1,1758,4,2,1,-1.092066911376893,0
2022-06-03,1,-0.3200260248877088,-0.8949045124502792,-0.3561021001698062,1,1758,4,2,1,-1.092066911376893,0
2022-05-18,1,-0.29441723475343573,-0.7372095111641661,-0.3561021001698062,2,1151,4,0,1,-1.092066911376893,0
2022-06-19,2,-0.29441723475343573,-0.6583620105211095,-0.3561021001698062,1,1758,4,2,1,-1.092066911376893,0
